Crop,Year,Season,State,Production,Annual_Rainfall,Yield
Khesari,2019,Rabi       ,Tripura,35,2252.8,0.685714286
Maize,2019,Kharif     ,Tripura,17757,2252.8,1.42
Maize,2019,Rabi       ,Tripura,5217,2252.8,2.41875
Masoor,2019,Rabi       ,Tripura,1657,2252.8,0.7375
Mesta,2019,Kharif     ,Tripura,3838,2252.8,8.52125
Moong(Green Gram),2019,Kharif     ,Tripura,1462,2252.8,0.63875
Moong(Green Gram),2019,Rabi       ,Tripura,1220,2252.8,0.68875
Other  Rabi pulses,2019,Rabi       ,Tripura,804,2252.8,0.925
Other Kharif pulses,2019,Kharif     ,Tripura,124,2252.8,0.97375
Peas & beans (Pulses),2019,Rabi       ,Tripura,2831,2252.8,0.8575
Rapeseed &Mustard,2019,Rabi       ,Tripura,6668,2252.8,0.84875
Rice,2019,Autumn     ,Tripura,94357,2252.8,2.6425
Rice,2019,Kharif     ,Tripura,16175,2252.8,1.06875
Rice,2019,Summer     ,Tripura,228104,2252.8,3.13
Rice,2019,Winter     ,Tripura,471608,2252.8,3.17375
Sesamum,2019,Kharif     ,Tripura,4210,2252.8,0.65625
Small millets,2019,Kharif     ,Tripura,380,2252.8,0.8175
Soyabean,2019,Kharif     ,Tripura,26,2252.8,0.7325
Soyabean,2019,Rabi       ,Tripura,139,2252.8,0.78125
Sugarcane,2019,Whole Year ,Tripura,36372,2252.8,54.42375
Urad,2019,Kharif     ,Tripura,1857,2252.8,0.6275
Urad,2019,Rabi       ,Tripura,1445,2252.8,0.72875
Wheat,2019,Rabi       ,Tripura,331,2252.8,2.228333333
other oilseeds,2019,Rabi       ,Tripura,74,2252.8,0.756666667
Arhar/Tur,2019,Kharif     ,Uttar Pradesh,279213,814.5,0.919565217
Bajra,2019,Kharif     ,Uttar Pradesh,1939329,814.5,1.9009375
Banana,2019,Summer     ,Uttar Pradesh,3332135,814.5,46.33580645
Barley,2019,Rabi       ,Uttar Pradesh,523051,814.5,3.205555556
Coriander,2019,Rabi       ,Uttar Pradesh,5116,814.5,0.725076923
Cotton(lint),2019,Kharif     ,Uttar Pradesh,7429,814.5,2.305555556
Dry chillies,2019,Kharif     ,Uttar Pradesh,11808,814.5,0.880857143
Garlic,2019,Rabi       ,Uttar Pradesh,207886,814.5,6.00031746
Ginger,2019,Kharif     ,Uttar Pradesh,4620,814.5,5.2475
Gram,2019,Rabi       ,Uttar Pradesh,851211,814.5,1.258
Groundnut,2019,Kharif     ,Uttar Pradesh,88371,814.5,1.081904762
Guar seed,2019,Kharif     ,Uttar Pradesh,1418,814.5,0.710877193
Jowar,2019,Kharif     ,Uttar Pradesh,226638,814.5,1.206296296
Linseed,2019,Rabi       ,Uttar Pradesh,18626,814.5,0.693695652
Maize,2019,Kharif     ,Uttar Pradesh,1641286,814.5,2.039466667
Maize,2019,Rabi       ,Uttar Pradesh,42414,814.5,2.745813953
Maize,2019,Summer     ,Uttar Pradesh,120432,814.5,2.467962963
Masoor,2019,Rabi       ,Uttar Pradesh,453266,814.5,0.910540541
Moong(Green Gram),2019,Kharif     ,Uttar Pradesh,14042,814.5,0.404264706
Moong(Green Gram),2019,Summer     ,Uttar Pradesh,39252,814.5,0.854363636
Onion,2019,Rabi       ,Uttar Pradesh,167327,814.5,14.46173333
Onion,2019,Summer     ,Uttar Pradesh,265715,814.5,16.15106061
Peas & beans (Pulses),2019,Rabi       ,Uttar Pradesh,565256,814.5,1.443150685
Potato,2019,Rabi       ,Uttar Pradesh,14869966,814.5,25.4704
Rapeseed &Mustard,2019,Rabi       ,Uttar Pradesh,885907,814.5,1.101066667
Rice,2019,Kharif     ,Uttar Pradesh,16947998,814.5,2.823466667
Rice,2019,Summer     ,Uttar Pradesh,79891,814.5,2.968717949
Sannhamp,2019,Kharif     ,Uttar Pradesh,460,814.5,0.3071875
Sesamum,2019,Kharif     ,Uttar Pradesh,65536,814.5,0.174347826
Small millets,2019,Kharif     ,Uttar Pradesh,5923,814.5,0.683333333
Small millets,2019,Summer     ,Uttar Pradesh,48,814.5,0.946
Soyabean,2019,Kharif     ,Uttar Pradesh,11497,814.5,0.471818182
Sugarcane,2019,Kharif     ,Uttar Pradesh,179567765,814.5,70.96973333
Sunflower,2019,Summer     ,Uttar Pradesh,4727,814.5,1.350294118
Sweet potato,2019,Kharif     ,Uttar Pradesh,186148,814.5,11.75044118
Tobacco,2019,Rabi       ,Uttar Pradesh,97646,814.5,2.738333333
Tobacco,2019,Summer     ,Uttar Pradesh,461,814.5,1.946666667
Turmeric,2019,Rabi       ,Uttar Pradesh,2669,814.5,1.305
Urad,2019,Kharif     ,Uttar Pradesh,212530,814.5,0.592739726
Urad,2019,Summer     ,Uttar Pradesh,32575,814.5,0.788070175
Wheat,2019,Rabi       ,Uttar Pradesh,36209665,814.5,3.688533333
Arhar/Tur,2019,Kharif     ,Uttarakhand,2735,1378.9,0.761
Barley,2019,Rabi       ,Uttarakhand,28539,1378.9,1.604615385
Garlic,2019,Whole Year ,Uttarakhand,34716,1378.9,5.727727273
Gram,2019,Rabi       ,Uttarakhand,547,1378.9,0.74
Groundnut,2019,Kharif     ,Uttarakhand,706,1378.9,0.985
Horse-gram,2019,Kharif     ,Uttarakhand,12194,1378.9,0.931818182
Maize,2019,Kharif     ,Uttarakhand,40823,1378.9,1.706923077
Maize,2019,Summer     ,Uttarakhand,491,1378.9,1.7
Masoor,2019,Rabi       ,Uttarakhand,10405,1378.9,0.96
Moong(Green Gram),2019,Kharif     ,Uttarakhand,2,1378.9,1
Moong(Green Gram),2019,Summer     ,Uttarakhand,6,1378.9,0.62
Moth,2019,Kharif     ,Uttarakhand,5,1378.9,0.56
Onion,2019,Whole Year ,Uttarakhand,56216,1378.9,16.14615385
Other  Rabi pulses,2019,Rabi       ,Uttarakhand,42,1378.9,0.853333333
Other Cereals,2019,Kharif     ,Uttarakhand,789,1378.9,0.952
Other Cereals,2019,Rabi       ,Uttarakhand,297,1378.9,0.8
Other Kharif pulses,2019,Kharif     ,Uttarakhand,14866,1378.9,1.02
Peas & beans (Pulses),2019,Rabi       ,Uttarakhand,5153,1378.9,0.640769231
Potato,2019,Kharif     ,Uttarakhand,86509,1378.9,11.09181818
Potato,2019,Rabi       ,Uttarakhand,76031,1378.9,11.32923077
Ragi,2019,Kharif     ,Uttarakhand,129994,1378.9,1.525454545
Rapeseed &Mustard,2019,Rabi       ,Uttarakhand,12472,1378.9,0.860769231
Rice,2019,Kharif     ,Uttarakhand,615514,1378.9,1.933846154
Rice,2019,Summer     ,Uttarakhand,61915,1378.9,3.563333333
Sesamum,2019,Kharif     ,Uttarakhand,620,1378.9,0.326153846
Small millets,2019,Kharif     ,Uttarakhand,67967,1378.9,1.325454545
Soyabean,2019,Kharif     ,Uttarakhand,8838,1378.9,1.178333333
Sugarcane,2019,Whole Year ,Uttarakhand,6838266,1378.9,75.7
Sunflower,2019,Kharif     ,Uttarakhand,17,1378.9,0.75
Tobacco,2019,Whole Year ,Uttarakhand,6,1378.9,2
Turmeric,2019,Whole Year ,Uttarakhand,4270,1378.9,3.042
Urad,2019,Kharif     ,Uttarakhand,12233,1378.9,0.976153846
Urad,2019,Summer     ,Uttarakhand,72,1378.9,1.02
Wheat,2019,Rabi       ,Uttarakhand,887440,1378.9,2.376923077
other oilseeds,2019,Kharif     ,Uttarakhand,9,1378.9,0.82
other oilseeds,2019,Rabi       ,Uttarakhand,3,1378.9,0.835
Arhar/Tur,2019,Rabi       ,West Bengal,12768,1733.4,2.699333333
Bajra,2019,Kharif     ,West Bengal,27,1733.4,0.4
Barley,2019,Rabi       ,West Bengal,599,1733.4,2.073333333
Coconut ,2019,Whole Year ,West Bengal,390028000,1733.4,11918.29136
Cotton(lint),2019,Kharif     ,West Bengal,590,1733.4,1.18
Gram,2019,Rabi       ,West Bengal,47419,1733.4,1.294705882
Groundnut,2019,Autumn     ,West Bengal,4605,1733.4,1.322857143
Groundnut,2019,Rabi       ,West Bengal,9127,1733.4,1.797272727
Groundnut,2019,Summer     ,West Bengal,142367,1733.4,2.141052632
Horse-gram,2019,Rabi       ,West Bengal,919,1733.4,0.563
Jowar,2019,Autumn     ,West Bengal,95,1733.4,0.515
Jute,2019,Kharif     ,West Bengal,7901396,1733.4,17.48388889
Khesari,2019,Rabi       ,West Bengal,85928,1733.4,1.003333333
Linseed,2019,Rabi       ,West Bengal,2098,1733.4,0.515625
Maize,2019,Autumn     ,West Bengal,170292,1733.4,3.178333333
Maize,2019,Rabi       ,West Bengal,1284319,1733.4,4.138235294
Maize,2019,Summer     ,West Bengal,992934,1733.4,3.916666667
Masoor,2019,Rabi       ,West Bengal,143792,1733.4,0.749047619
Mesta,2019,Kharif     ,West Bengal,166211,1733.4,11.719375
Moong(Green Gram),2019,Kharif     ,West Bengal,1896,1733.4,0.874444444
Moong(Green Gram),2019,Rabi       ,West Bengal,1497,1733.4,0.756666667
Moong(Green Gram),2019,Summer     ,West Bengal,28665,1733.4,0.747619048
Niger seed,2019,Kharif     ,West Bengal,519,1733.4,0.584
Other  Rabi pulses,2019,Rabi       ,West Bengal,505,1733.4,0.73
Other Kharif pulses,2019,Kharif     ,West Bengal,1020,1733.4,0.693333333
Peas & beans (Pulses),2019,Rabi       ,West Bengal,19031,1733.4,0.986666667
Potato,2019,Rabi       ,West Bengal,12539819,1733.4,27.68363636
Potato,2019,Summer     ,West Bengal,19421,1733.4,8.525
Ragi,2019,Autumn     ,West Bengal,4174,1733.4,0.86
Rapeseed &Mustard,2019,Rabi       ,West Bengal,712371,1733.4,1.017272727
Rice,2019,Autumn     ,West Bengal,514586,1733.4,2.434285714
Rice,2019,Summer     ,West Bengal,4616835,1733.4,3.464285714
Rice,2019,Winter     ,West Bengal,11344600,1733.4,2.771363636
Sannhamp,2019,Kharif     ,West Bengal,1539,1733.4,4.64
Sesamum,2019,Autumn     ,West Bengal,549,1733.4,0.854
Sesamum,2019,Summer     ,West Bengal,133845,1733.4,0.595714286
Sesamum,2019,Winter     ,West Bengal,451,1733.4,1.03125
Small millets,2019,Autumn     ,West Bengal,704,1733.4,0.686666667
Small millets,2019,Rabi       ,West Bengal,4830,1733.4,1.28
Soyabean,2019,Kharif     ,West Bengal,194,1733.4,1.255
Sugarcane,2019,Whole Year ,West Bengal,1527577,1733.4,81.0915
Sunflower,2019,Kharif     ,West Bengal,9576,1733.4,1.114666667
Tobacco,2019,Whole Year ,West Bengal,20457,1733.4,1.51
Urad,2019,Kharif     ,West Bengal,44876,1733.4,0.64
Urad,2019,Rabi       ,West Bengal,5215,1733.4,0.74
Wheat,2019,Rabi       ,West Bengal,509970,1733.4,2.647619048
Arhar/Tur,2020,Kharif     ,Uttarakhand,3992,1313.947826,0.87
Barley,2020,Rabi       ,Uttarakhand,24479,1313.947826,1.366923077
Garlic,2020,Whole Year ,Uttarakhand,39638,1313.947826,6.603478261
Gram,2020,Rabi       ,Uttarakhand,558,1313.947826,0.748181818
Groundnut,2020,Kharif     ,Uttarakhand,933,1313.947826,1.521666667
Horse-gram,2020,Kharif     ,Uttarakhand,12844,1313.947826,0.969090909
Maize,2020,Kharif     ,Uttarakhand,41108,1313.947826,1.973076923
Maize,2020,Summer     ,Uttarakhand,430,1313.947826,2.125
Masoor,2020,Rabi       ,Uttarakhand,6998,1313.947826,0.751538462
Moong(Green Gram),2020,Kharif     ,Uttarakhand,6,1313.947826,0.856666667
Moong(Green Gram),2020,Summer     ,Uttarakhand,5,1313.947826,0.785
Moth,2020,Kharif     ,Uttarakhand,24,1313.947826,0.57
Onion,2020,Whole Year ,Uttarakhand,49670,1313.947826,14.18461538
Other  Rabi pulses,2020,Rabi       ,Uttarakhand,21,1313.947826,0.763333333
Other Cereals,2020,Kharif     ,Uttarakhand,350,1313.947826,0.558571429
Other Cereals,2020,Rabi       ,Uttarakhand,333,1313.947826,0.808
Other Kharif pulses,2020,Kharif     ,Uttarakhand,15379,1313.947826,1.083333333
Peas & beans (Pulses),2020,Rabi       ,Uttarakhand,4135,1313.947826,0.669230769
Potato,2020,Kharif     ,Uttarakhand,51902,1313.947826,9.942
Potato,2020,Rabi       ,Uttarakhand,62736,1313.947826,11.83
Ragi,2020,Kharif     ,Uttarakhand,125898,1313.947826,1.589090909
Rapeseed &Mustard,2020,Rabi       ,Uttarakhand,11853,1313.947826,0.693846154
Rice,2020,Kharif     ,Uttarakhand,669372,1313.947826,2.093076923
Rice,2020,Summer     ,Uttarakhand,55057,1313.947826,3.563333333
Sesamum,2020,Kharif     ,Uttarakhand,537,1313.947826,0.240833333
Small millets,2020,Kharif     ,Uttarakhand,65289,1313.947826,1.480909091
Soyabean,2020,Kharif     ,Uttarakhand,8800,1313.947826,1.214166667
Sugarcane,2020,Whole Year ,Uttarakhand,7970299,1313.947826,81.54
Sunflower,2020,Kharif     ,Uttarakhand,2,1313.947826,0.75
Sunflower,2020,Summer     ,Uttarakhand,2,1313.947826,0.67
Tobacco,2020,Whole Year ,Uttarakhand,6,1313.947826,2
Turmeric,2020,Whole Year ,Uttarakhand,4186,1313.947826,2.808333333
Urad,2020,Kharif     ,Uttarakhand,13282,1313.947826,1.120769231
Urad,2020,Summer     ,Uttarakhand,69,1313.947826,1.193333333
Wheat,2020,Rabi       ,Uttarakhand,937003,1313.947826,2.216153846
other oilseeds,2020,Kharif     ,Uttarakhand,9,1313.947826,0.7
other oilseeds,2020,Rabi       ,Uttarakhand,21,1313.947826,0.69
Bajra,1997,Kharif     ,Haryana,674000,661.2,1.209444444
Barley,1997,Rabi       ,Haryana,116000,661.2,2.596666667
Cotton(lint),1997,Whole Year ,Haryana,1107000,661.2,1.552727273
Gram,1997,Kharif     ,Haryana,45000,661.2,0.76
Gram,1997,Rabi       ,Haryana,264000,661.2,0.891538462
Jowar,1997,Kharif     ,Haryana,32000,661.2,0.3575
Maize,1997,Kharif     ,Haryana,50000,661.2,1.9725
Other  Rabi pulses,1997,Rabi       ,Haryana,78000,661.2,0.886153846
Other Kharif pulses,1997,Kharif     ,Haryana,59400,661.2,0.756315789
Rice,1997,Kharif     ,Haryana,2556000,661.2,2.730588235
Sugarcane,1997,Whole Year ,Haryana,7500000,661.2,50.3125
Wheat,1997,Rabi       ,Haryana,7528000,661.2,3.607368421
Bajra,1997,Kharif     ,Nagaland,700,1398.5,0.712857143
Jowar,1997,Kharif     ,Nagaland,630,1398.5,0.725
Maize,1997,Kharif     ,Nagaland,30000,1398.5,0.998571429
Rice,1997,Kharif     ,Nagaland,188000,1398.5,1.29
Rice,1997,Rabi       ,Nagaland,250,1398.5,1.3
Bajra,1998,Kharif     ,Delhi,2091,784.5,0.81
Barley,1998,Kharif     ,Delhi,83,784.5,0.27
Cotton(lint),1998,Kharif     ,Delhi,1,784.5,1
Gram,1998,Rabi       ,Delhi,36,784.5,0.24
Jowar,1998,Kharif     ,Delhi,4058,784.5,0.45
Maize,1998,Kharif     ,Delhi,132,784.5,0.8
Potato,1998,Whole Year ,Delhi,1048,784.5,7.38
Rice,1998,Kharif     ,Delhi,10799,784.5,1.48
Sugarcane,1998,Whole Year ,Delhi,300,784.5,60
Wheat,1998,Rabi       ,Delhi,107729,784.5,3.47
Bajra,1999,Kharif     ,Andhra Pradesh,90556,650.4,0.899444444
Bajra,1999,Rabi       ,Andhra Pradesh,6886,650.4,0.860909091
Castor seed,1999,Kharif     ,Andhra Pradesh,58353,650.4,0.212631579
Cotton(lint),1999,Kharif     ,Andhra Pradesh,1579408,650.4,1.458181818
Dry chillies,1999,Whole Year ,Andhra Pradesh,496115,650.4,1.692727273
Gram,1999,Rabi       ,Andhra Pradesh,95087,650.4,0.824761905
Groundnut,1999,Kharif     ,Andhra Pradesh,680774,650.4,0.773181818
Groundnut,1999,Rabi       ,Andhra Pradesh,408464,650.4,1.528181818
Horse-gram,1999,Kharif     ,Andhra Pradesh,5969,650.4,0.387857143
Horse-gram,1999,Rabi       ,Andhra Pradesh,29925,650.4,0.379047619
Jowar,1999,Kharif     ,Andhra Pradesh,246478,650.4,0.609
Jowar,1999,Rabi       ,Andhra Pradesh,289222,650.4,0.605909091
Linseed,1999,Rabi       ,Andhra Pradesh,506,650.4,0.1175
Maize,1999,Kharif     ,Andhra Pradesh,1091197,650.4,2.909090909
Maize,1999,Rabi       ,Andhra Pradesh,381497,650.4,4.394761905
Masoor,1999,Kharif     ,Andhra Pradesh,152953,650.4,0.375
Masoor,1999,Rabi       ,Andhra Pradesh,1872,650.4,0.346153846
Moong(Green Gram),1999,Kharif     ,Andhra Pradesh,174742,650.4,0.626818182
Moong(Green Gram),1999,Rabi       ,Andhra Pradesh,36027,650.4,0.335263158
Niger seed,1999,Kharif     ,Andhra Pradesh,7164,650.4,0.3725
Onion,1999,Whole Year ,Andhra Pradesh,520983,650.4,16.27210526
Ragi,1999,Kharif     ,Andhra Pradesh,85732,650.4,1.038666667
Ragi,1999,Rabi       ,Andhra Pradesh,24853,650.4,1.79
Rapeseed &Mustard,1999,Rabi       ,Andhra Pradesh,646,650.4,0.214
Rice,1999,Kharif     ,Andhra Pradesh,7056175,650.4,2.400869565
Rice,1999,Rabi       ,Andhra Pradesh,3581740,650.4,2.73
Safflower,1999,Rabi       ,Andhra Pradesh,7742,650.4,0.39
Sesamum,1999,Kharif     ,Andhra Pradesh,26617,650.4,0.221363636
Sesamum,1999,Rabi       ,Andhra Pradesh,10932,650.4,0.207368421
Sugarcane,1999,Whole Year ,Andhra Pradesh,18507614,650.4,76.31571429
Sunflower,1999,Kharif     ,Andhra Pradesh,49815,650.4,0.653076923
Tobacco,1999,Whole Year ,Andhra Pradesh,133652,650.4,1.253125
Urad,1999,Kharif     ,Andhra Pradesh,48023,650.4,0.607894737
Urad,1999,Rabi       ,Andhra Pradesh,246988,650.4,0.508
Wheat,1999,Rabi       ,Andhra Pradesh,9056,650.4,0.658181818
Bajra,1999,Kharif     ,Delhi,3749,365.9,1.38
Barley,1999,Kharif     ,Delhi,98,365.9,0.38
Cotton(lint),1999,Kharif     ,Delhi,1,365.9,1
Gram,1999,Rabi       ,Delhi,13,365.9,0.21
Jowar,1999,Kharif     ,Delhi,3681,365.9,0.43
Maize,1999,Kharif     ,Delhi,42,365.9,0.72
Potato,1999,Whole Year ,Delhi,1155,365.9,7.36
Rice,1999,Kharif     ,Delhi,15279,365.9,1.89
Sugarcane,1999,Whole Year ,Delhi,200,365.9,50
Wheat,1999,Rabi       ,Delhi,122058,365.9,3.64
Bajra,1999,Kharif     ,Jammu and Kashmir,6397,667.1,0.5575
Barley,1999,Kharif     ,Jammu and Kashmir,10,667.1,0.29
Barley,1999,Rabi       ,Jammu and Kashmir,5051,667.1,0.591666667
Gram,1999,Rabi       ,Jammu and Kashmir,120,667.1,0.35
Groundnut,1999,Kharif     ,Jammu and Kashmir,4,667.1,0.51
Jowar,1999,Kharif     ,Jammu and Kashmir,1,667.1,0.2
Linseed,1999,Rabi       ,Jammu and Kashmir,302,667.1,0.43875
Maize,1999,Kharif     ,Jammu and Kashmir,471210,667.1,1.288333333
Rapeseed &Mustard,1999,Rabi       ,Jammu and Kashmir,50410,667.1,0.561818182
Rice,1999,Kharif     ,Jammu and Kashmir,391529,667.1,1.489166667
Sesamum,1999,Kharif     ,Jammu and Kashmir,2741,667.1,0.4625
Sugarcane,1999,Whole Year ,Jammu and Kashmir,143,667.1,1.1125
Bajra,2000,Kharif     ,Delhi,4634,544.3,1.49
Barley,2000,Kharif     ,Delhi,75,544.3,0.32
Cotton(lint),2000,Kharif     ,Delhi,1,544.3,1
Gram,2000,Rabi       ,Delhi,8,544.3,0.16
Jowar,2000,Kharif     ,Delhi,8177,544.3,0.95
Maize,2000,Kharif     ,Delhi,90,544.3,1.64
Potato,2000,Whole Year ,Delhi,45950,544.3,18.48
Rice,2000,Kharif     ,Delhi,11420,544.3,1.89
Sugarcane,2000,Whole Year ,Delhi,200,544.3,40
Wheat,2000,Rabi       ,Delhi,97927,544.3,3.52
Bajra,2000,Kharif     ,Jammu and Kashmir,6188,989.5,0.536
Barley,2000,Kharif     ,Jammu and Kashmir,9,989.5,0.26
Barley,2000,Rabi       ,Jammu and Kashmir,4284,989.5,0.655
Dry chillies,2000,Whole Year ,Jammu and Kashmir,1020,989.5,0.92
Garlic,2000,Whole Year ,Jammu and Kashmir,165,989.5,0.88
Ginger,2000,Kharif     ,Jammu and Kashmir,48,989.5,1.415
Gram,2000,Rabi       ,Jammu and Kashmir,107,989.5,0.335
Groundnut,2000,Kharif     ,Jammu and Kashmir,6,989.5,0.5
Linseed,2000,Rabi       ,Jammu and Kashmir,94,989.5,0.358
Maize,2000,Kharif     ,Jammu and Kashmir,525800,989.5,1.490833333
Onion,2000,Whole Year ,Jammu and Kashmir,805,989.5,2.285
Rapeseed &Mustard,2000,Rabi       ,Jammu and Kashmir,24973,989.5,0.381666667
Rice,2000,Kharif     ,Jammu and Kashmir,415342,989.5,1.6
Sannhamp,2000,Whole Year ,Jammu and Kashmir,136,989.5,0.494
Sesamum,2000,Kharif     ,Jammu and Kashmir,2773,989.5,0.414
Sugarcane,2000,Whole Year ,Jammu and Kashmir,417,989.5,2.6275
Tobacco,2000,Whole Year ,Jammu and Kashmir,12,989.5,0.12
Turmeric,2000,Whole Year ,Jammu and Kashmir,11,989.5,1
Wheat,2000,Rabi       ,Jammu and Kashmir,145060,989.5,0.820833333
other oilseeds,2000,Kharif     ,Jammu and Kashmir,4,989.5,0.5
other oilseeds,2000,Rabi       ,Jammu and Kashmir,255,989.5,0.34
Bajra,2001,Kharif     ,Delhi,5140,611.9,1.95
Barley,2001,Kharif     ,Delhi,60,611.9,0.49
Cotton(lint),2001,Kharif     ,Delhi,1,611.9,1
Gram,2001,Rabi       ,Delhi,8,611.9,0.16
Jowar,2001,Kharif     ,Delhi,8140,611.9,0.94
Maize,2001,Kharif     ,Delhi,95,611.9,1.79
Other Kharif pulses,2001,Kharif     ,Delhi,643,611.9,1.18
Potato,2001,Whole Year ,Delhi,461,611.9,7.32
Rice,2001,Kharif     ,Delhi,12063,611.9,1.88
Sugarcane,2001,Whole Year ,Delhi,200,611.9,66.67
Wheat,2001,Rabi       ,Delhi,91660,611.9,3.51
Bajra,2001,Kharif     ,Jammu and Kashmir,8056,953.8,0.586
Barley,2001,Kharif     ,Jammu and Kashmir,7,953.8,0.26
Barley,2001,Rabi       ,Jammu and Kashmir,4783,953.8,0.6525
Cotton(lint),2001,Kharif     ,Jammu and Kashmir,34,953.8,0.49
Gram,2001,Rabi       ,Jammu and Kashmir,102,953.8,0.57
Groundnut,2001,Kharif     ,Jammu and Kashmir,6,953.8,0.5
Horse-gram,2001,Kharif     ,Jammu and Kashmir,600,953.8,0.37
Jowar,2001,Kharif     ,Jammu and Kashmir,4,953.8,0.55
Linseed,2001,Rabi       ,Jammu and Kashmir,272,953.8,0.68625
Maize,2001,Kharif     ,Jammu and Kashmir,538070,953.8,1.493333333
Masoor,2001,Rabi       ,Jammu and Kashmir,24,953.8,0.45
Moong(Green Gram),2001,Kharif     ,Jammu and Kashmir,1070,953.8,0.49125
Onion,2001,Whole Year ,Jammu and Kashmir,1159,953.8,1.86
Peas & beans (Pulses),2001,Rabi       ,Jammu and Kashmir,442,953.8,0.81125
Potato,2001,Whole Year ,Jammu and Kashmir,19616,953.8,10.07090909
Rapeseed &Mustard,2001,Rabi       ,Jammu and Kashmir,39219,953.8,0.586666667
Rice,2001,Kharif     ,Jammu and Kashmir,422298,953.8,1.634166667
Sannhamp,2001,Whole Year ,Jammu and Kashmir,134,953.8,0.49
Sesamum,2001,Kharif     ,Jammu and Kashmir,2944,953.8,0.57
Sugarcane,2001,Whole Year ,Jammu and Kashmir,436,953.8,2.5825
Tobacco,2001,Whole Year ,Jammu and Kashmir,13,953.8,0.416666667
Urad,2001,Kharif     ,Jammu and Kashmir,5368,953.8,0.492
Wheat,2001,Rabi       ,Jammu and Kashmir,339390,953.8,1.418333333
Bajra,2002,Kharif     ,Delhi,2804,593.6,1.81
Barley,2002,Kharif     ,Delhi,41,593.6,0.48
Cotton(lint),2002,Kharif     ,Delhi,1,593.6,1
Gram,2002,Rabi       ,Delhi,16,593.6,0.22
Jowar,2002,Kharif     ,Delhi,4015,593.6,0.43
Maize,2002,Kharif     ,Delhi,228,593.6,2.43
Other Kharif pulses,2002,Kharif     ,Delhi,437,593.6,1.29
Potato,2002,Whole Year ,Delhi,446,593.6,7.31
Rice,2002,Kharif     ,Delhi,12907,593.6,2.12
Sugarcane,2002,Whole Year ,Delhi,340,593.6,68
Wheat,2002,Rabi       ,Delhi,79718,593.6,4.01
Bajra,2002,Kharif     ,Jammu and Kashmir,7980,933.2,0.605
Barley,2002,Rabi       ,Jammu and Kashmir,5225,933.2,0.544
Cotton(lint),2002,Kharif     ,Jammu and Kashmir,22,933.2,0.405
Gram,2002,Rabi       ,Jammu and Kashmir,134,933.2,0.603333333
Groundnut,2002,Kharif     ,Jammu and Kashmir,26,933.2,0.53
Jowar,2002,Kharif     ,Jammu and Kashmir,32,933.2,0.25
Linseed,2002,Rabi       ,Jammu and Kashmir,160,933.2,0.527142857
Maize,2002,Kharif     ,Jammu and Kashmir,465090,933.2,1.3475
Masoor,2002,Rabi       ,Jammu and Kashmir,92,933.2,0.482
Moong(Green Gram),2002,Kharif     ,Jammu and Kashmir,1236,933.2,0.5075
Moth,2002,Kharif     ,Jammu and Kashmir,2069,933.2,0.625714286
Onion,2002,Whole Year ,Jammu and Kashmir,1107,933.2,1.975714286
Other  Rabi pulses,2002,Rabi       ,Jammu and Kashmir,143,933.2,1.994
Other Kharif pulses,2002,Kharif     ,Jammu and Kashmir,3436,933.2,0.516666667
Peas & beans (Pulses),2002,Rabi       ,Jammu and Kashmir,618,933.2,0.911428571
Potato,2002,Whole Year ,Jammu and Kashmir,18011,933.2,9.146666667
Rapeseed &Mustard,2002,Rabi       ,Jammu and Kashmir,23590,933.2,0.519166667
Rice,2002,Kharif     ,Jammu and Kashmir,421457,933.2,1.708333333
Sesamum,2002,Kharif     ,Jammu and Kashmir,2719,933.2,0.4275
Small millets,2002,Kharif     ,Jammu and Kashmir,90,933.2,0.19
Sugarcane,2002,Whole Year ,Jammu and Kashmir,475,933.2,2.65
Tobacco,2002,Whole Year ,Jammu and Kashmir,5,933.2,0.21
Urad,2002,Kharif     ,Jammu and Kashmir,5961,933.2,0.485555556
Wheat,2002,Rabi       ,Jammu and Kashmir,401900,933.2,1.465
other oilseeds,2002,Whole Year ,Jammu and Kashmir,16,933.2,0.465
